"numero_zona","sigla_uf","endereco","cep","bairro","nome_municipio","sigla_uf"
"247","13-0247","RUA DEPUTADO NACIP RAYDAN, 146","39780000","CENTRO","SANTA MARIA DO SUAÇUÍ","MG"
"190","13-0190","RUA DIAMANTINA, 42","39860000","CENTRO","NANUQUE","MG"
"241","13-0241","RUA DOM PEDRO II, 218","34505000","CENTRO","SABARÁ","MG"
"042","13-0042","RUA DONA ANA, 27","36600000","CENTRO","BICAS","MG"
"122","13-0122","RUA DONA LEOPOLDINA MAIA, 464","37177000","CENTRO","GUAPÉ","MG"
"266","13-0266","RUA DOS PEREIRAS, 365","39550000","CENTRO","TAIOBEIRAS","MG"
"276","13-0276","RUA DOUTOR LAURO BORGES, 97","38015020","ESTADOS UNIDOS","UBERABA","MG"
"347","13-0347","RUA DOUTOR LAURO BORGES , 97","38015020","ESTADOS UNIDOS","UBERABA","MG"
"079","13-0079","RUA DOUTOR LOBO FILHO, 155","36770006","CENTRO","CATAGUASES","MG"
"232","13-0232","RUA DR. ABEILARD, 106 - CENTRO","36340000","CENTRO","RESENDE COSTA","MG"
"016","13-0016","RUA DR. AFRÂNIO / N. 124","38440072","CENTRO","ARAGUARI","MG"
"235","13-0235","RUA DR. BASILIO FURTADO, 70 - SALAS 12/13/14 - CENTRO","36150000","CENTRO","RIO NOVO","MG"
"219","13-0219","RUA DR. JACINTO ÁLVARES, 09.","35650000","CENTRO","PITANGUI","MG"
"002","13-0002","RUA DR. OLINTO DE ABREU, 129","35365000","CENTRO","ABRE CAMPO","MG"
"182","13-0182","RUA DR. PEDRO PAULINO DA COSTA, 527A","37968000","CENTRO","MONTE SANTO DE MINAS","MG"
"259","13-0259","RUA DR. RIBEIRO DA LUZ, 707 - CENTRO","37470000","CENTRO","SÃO LOURENÇO","MG"
"158","13-0158","RUA DR. SIDNEY HUBNER FRANÇA CAMARGO, 127","36980000","CENTRO","LAJINHA","MG"
"170","13-0170","RUA ESTÊVÃO PINTO, N 56","36640000","CENTRO","MAR DE ESPANHA","MG"
"129","13-0129","RUA FELIPE DOS SANTOS, 252","36950000","CENTRO","IPANEMA","MG"
"223","13-0223","RUA FELIX DIAS, 131","35640000","CENTRO","POMPÉU","MG"
"303","13-0303","RUA FIORAVANTE PADULA, 03","36830000","CENTRO","ESPERA FELIZ","MG"
"150","13-0150","RUA FLORIANÓPOLIS, 181","35930018","CARNEIRINHOS","JOÃO MONLEVADE","MG"
"245","13-0245","RUA FRANCISCO ARCANJO DE SOUZA MELO, S/N","35960000","CENTRO","SANTA BÁRBARA","MG"
"283","13-0283","RUA FRANCISCO DIAS, 125 - LOJA 1","39730000","CENTRO","VIRGINÓPOLIS","MG"
"175","13-0175","RUA FRANCISCO FIGUEIREDO, 250 - 1 ANDAR - SL 03","39620000","CENTRO","MEDINA","MG"
"202","13-0202","RUA FRANCISCO SALES, 8","35660017","CENTRO","PARÁ DE MINAS","MG"
"051","13-0051","RUA GERALDO FELIX DA MOTA, 48","37530000","AVENIDA","BRAZÓPOLIS","MG"
"251","13-0251","RUA GETÚLIO VARGAS, 165","35995000","CENTRO","SÃO DOMINGOS DO PRATA","MG"
"282","13-0282","RUA GOMES BARBOSA, 865 - SALA 210 - FÓRUM DO TJ MG","36570000","CENTRO","VIÇOSA","MG"
"228","13-0228","RUA GOVERNADOR BIAS FORTES, 77-A","36320000","CENTRO","PRADOS","MG"
"052","13-0052","RUA GOVERNADOR VALADARES, 229 - CASA - CENTRO","35460000","CENTRO","BRUMADINHO","MG"
"173","13-0173","RUA GOVERNADOR VALADARES, 730 / 02","36120000","CENTRO","MATIAS BARBOSA","MG"
"067","13-0067","RUA GOVERNADOR VALADARES, N.251, 2 ANDAR","39680000","CENTRO","CAPELINHA","MG"
"224","13-0224","RUA HUGO SAPORETTI, 48","35430202","GUARAPIRANGA","PONTE NOVA","MG"
"164","13-0164","RUA IRMÃO ARNALDO ISIDORO, N. 39.","37750000","CENTRO","MACHADO","MG"
"213","13-0213","RUA JACQUES RIBAS, 46","39970000","CENTRO","PEDRA AZUL","MG"
"340","13-0340","RUA JERÔNIMO CARNEIRO 584","38160000","GRANDE LAGO","NOVA PONTE","MG"
"308","13-0308","RUA JERÔNIMO TEODORO, 49, CENTRO","38320000","CENTRO","SANTA VITÓRIA","MG"
"311","13-0311","RUA JOÃO BARBOSA DA FONSECA, 58","33200000","CENTRO","VESPASIANO","MG"
"296","13-0296","RUA JOÃO CAETANO DE FARIA, 366","37280000","CENTRO","CANDEIAS","MG"
"115","13-0115","RUA JOÃO CATULINO DE ANDRADE, 106","39580000","CENTRO","FRANCISCO SÁ","MG"
"019","13-0019","RUA JOÃO DUARTE, 106","37140000","CENTRO","AREADO","MG"
"082","13-0082","RUA JOAO NUNES, 345-A","38120000","CENTRO","CONCEIÇÃO DAS ALAGOAS","MG"
"244","13-0244","RUA JOÃO RIBEIRO, 01","39560000","CENTRO","SALINAS","MG"
"184","13-0184","RUA JOÃO SOUTO, 764","39400081","CENTRO","MONTES CLAROS","MG"
"185","13-0185","RUA JOÃO SOUTO 670","39400081","CENTRO","MONTES CLAROS","MG"
"317","13-0317","RUA  JOÃO SOUTO N. 670","39400081","CENTRO","MONTES CLAROS","MG"
"229","13-0229","RUA JOB FERREIRA MACEDO, 45","38140000","ESPERANÇA","PRATA","MG"
"085","13-0085","RUA JOSÉ JÚLIO, 19 - MATRIZ","36415000","CENTRO","CONGONHAS","MG"
"110","13-0110","RUA JOSÉ MARTINS VIEIRA, 39","38525000","CENTRO","ESTRELA DO SUL","MG"
"336","13-0336","RUA JOSINA ANTUNES, 26 - BAIRRO CAMPO - TURMALINA / MG -","39660000","CAMPO","TURMALINA","MG"
"106","13-0106","RUA LAGOA DOURADA, 268","35490000","CENTRO","ENTRE RIOS DE MINAS","MG"
"326","13-0326","RUA LAURO BORGES, 97","38015020","ESTADOS UNIDOS","UBERABA","MG"
"135","13-0135","RUA LEVI MOREIRA ROCHA, 6-B","39670000","CENTRO","ITAMARANDIBA","MG"
"193","13-0193","RUA LEVINDO PEREIRA, 100","35920000","CASTELO","NOVA ERA","MG"
"242","13-0242","RUA MAJOR JOSÉ CÂNDIDO DE PINHO, 36","39750000","CENTRO","SABINÓPOLIS","MG"
"339","13-0339","RUA MAJOR OLÍMPIO SOARES, 16","35390000","CENTRO","JEQUERI","MG"
"080","13-0080","RUA MAJOR PENHA, 22, FÓRUM 'MARTINHO LÍCIO'","37440000","CENTRO","CAXAMBU","MG"
"261","13-0261","RUA MANOEL DE OLIVEIRA FERNANDES, 20","36540000","CENTRO","SENADOR FIRMINO","MG"
"041","13-0041","RUA MANOEL FRANCO DO AMARAL, 468","32900000","CIDADE JARDIM","IGARAPÉ","MG"
"140","13-0140","RUA MANOEL GONÇALVES, 44.","35680055","CENTRO","ITAÚNA","MG"
"089","13-0089","RUA MANOEL SOBREIRO, 22","35240000","ESTACAO VELHA","CONSELHEIRO PENA","MG"
