"numero_zona","sigla_uf","endereco","cep","bairro","nome_municipio","sigla_uf"
"025","21-0025","RUA ANDRADE NEVES, 758","96300000","CENTRO","JAGUARÃO","RS"
"071","21-0071","RUA ANGELINO LORANZI, 253 - 2 ANDAR","94020040","SALGADO FILHO","GRAVATAÍ","RS"
"173","21-0173","RUA ANGELINO LORANZI , 253 - 2 ANDAR","94020040","CENTRO","GRAVATAÍ","RS"
"027","21-0027","RUA BARÃO DO RIO BRANCO, 180, SALA 06","98130000","CENTRO","JÚLIO DE CASTILHOS","RS"
"115","21-0115","RUA BARÃO DO RIO BRANCO, 452","98280000","CENTRO","PANAMBI","RS"
"138","21-0138","RUA BARÃO DO RIO BRANCO, N. 41","99260000","CENTRO","CASCA","RS"
"030","21-0030","RUA BARAO DO TRIUNFO, 450","97573634","CENTRO","SANT'ANA DO LIVRAMENTO","RS"
"068","21-0068","RUA BORGES DE MEDEIROS, 2099 - SALA 11","95270000","CENTRO","FLORES DA CUNHA","RS"
"032","21-0032","RUA BORGES DE MEDEIROS, 421","98300000","CENTRO","PALMEIRA DAS MISSÕES","RS"
"063","21-0063","RUA BORGES DE MEDEIROS, 690","95290000","CENTRO","BOM JESUS","RS"
"051","21-0051","RUA BRASIL, 441 - CENTRO","93010030","CENTRO","SÃO LEOPOLDO","RS"
"073","21-0073","RUA BRASIL, 441- CENTRO","93010030","CENTRO","SÃO LEOPOLDO","RS"
"042","21-0042","RUA BUENOS AIRES, 919 - SALA 102 (PRÉDIO DO FORUM)","98780735","CENTRO","SANTA ROSA","RS"
"146","21-0146","RUA CANTIDIO RODRIGUES DE ALMEIDA, 420 SALA 101","99680000","CIDADE","CONSTANTINA","RS"
"151","21-0151","RUA CEL. ARAÚJO RIBEIRO, 296","96790000","CENTRO","BARRA DO RIBEIRO","RS"
"096","21-0096","RUA CEL. JORGE FRANTZ, 846","97900000","CENTRO","CERRO LARGO","RS"
"059","21-0059","RUA CEL. MARIO ANTUNES DA VEIGA, 202 - SALA 201","94410030","CENTRO","VIAMÃO","RS"
"072","21-0072","RUA CEL. MARIO ANTUNES DA VEIGA, 202 - SALA 201","94410030","CENTRO","VIAMÃO","RS"
"046","21-0046","RUA CEL. VICENTE GOMES, 71","95500000","PITANGUEIRAS","SANTO ANTÔNIO DA PATRULHA","RS"
"127","21-0127","RUA CORONEL BRAULIO DE OLIVEIRA, 923","98870000","LEIMANN","GIRUÁ","RS"
"011","21-0011","RUA CORONEL PAULINO TEIXEIRA, 619 - TÉRREO","95760000","CENTRO","SÃO SEBASTIÃO DO CAÍ","RS"
"149","21-0149","RUA DA CONSTITUIÇÃO FEDERAL, N. 98, SALA 01","95650000","BOM PASTOR","IGREJINHA","RS"
"100","21-0100","RUA DO COMÉRCIO, 1471, SALA 01","99950000","CENTRO","TAPEJARA","RS"
"065","21-0065","RUA DONA CARLINDA, 450 - SALA 227","95680000","CENTRO","CANELA","RS"
"133","21-0133","RUA DOS BOMBEIROS VOLUNTÁRIOS, 100","95840000","CENTRO","TRIUNFO","RS"
"031","21-0031","RUA DR. BRUNO DE ANDRADE, 1809 - TÉRREO","95780000","TIMBAÚVA","MONTENEGRO","RS"
"130","21-0130","RUA DR. ERNESTO ALVES,  N. 203","96225000","CENTRO","SÃO JOSÉ DO NORTE","RS"
"054","21-0054","RUA DR. FLORES, 231 - CENTRO","99300000","CENTRO","SOLEDADE","RS"
"028","21-0028","RUA DR. JORGE MOOJEN, 301","95300000","CENTRO","LAGOA VERMELHA","RS"
"092","21-0092","RUA DR. MONTEIRO, 1320 - SALA 116","96330000","CENTRO","ARROIO GRANDE","RS"
"021","21-0021","RUA DR. TOSTES, 180","95880000","CENTRO","ESTRELA","RS"
"036","21-0036","RUA DR ACAUAN, 320","97560000","CENTRO","QUARAÍ","RS"
"026","21-0026","RUA DR EDU MARCHIORI DA SILVEIRA N 2445","97760000","CENTRO","JAGUARI","RS"
"045","21-0045","RUA DUQUE DE CAXIAS 1151","98803412","CENTRO","SANTO ÂNGELO","RS"
"157","21-0157","RUA EDMUNDO BISCHOFF, 318, SALA 1","97200000","CENTRO","RESTINGA SÊCA","RS"
"055","21-0055","RUA ERNESTO ALVES, 1780","95600354","RECREIO","TAQUARA","RS"
"040","21-0040","RUA ERNESTO ALVES, 760","96810144","CENTRO","SANTA CRUZ DO SUL","RS"
"162","21-0162","RUA ERNESTO ALVES, 760","96810144","CENTRO","SANTA CRUZ DO SUL","RS"
"081","21-0081","RUA ERNESTO WAGNER, 233","97400000","CENTRO","SÃO PEDRO DO SUL","RS"
"121","21-0121","RUA FLORES DA CUNHA, 777","98200000","CENTRO","IBIRUBÁ","RS"
"140","21-0140","RUA FRANCISCO MANOEL DINIZ, 715","98580000","CENTRO","CORONEL BICACO","RS"
"008","21-0008","RUA GAL. GOES MONTEIRO N. 91 - SALA 1","95703080","SÃO FRANCISCO","BENTO GONÇALVES","RS"
"016","21-0016","RUA GARIBALDI, 596","95080190","CENTRO","CAXIAS DO SUL","RS"
"136","21-0136","RUA GARIBALDI, 596","95080190","CENTRO","CAXIAS DO SUL","RS"
"169","21-0169","RUA GARIBALDI, 596","95080190","CENTRO","CAXIAS DO SUL","RS"
"038","21-0038","RUA GEN. ANDRADE NEVES, 195","96640000","CENTRO","RIO PARDO","RS"
"039","21-0039","RUA GENERAL CANABARRO, 335","97590000","CENTRO","ROSÁRIO DO SUL","RS"
"104","21-0104","RUA GENERAL DALTRO FILHO, 299 - SALA 105","95940000","CENTRO","ARROIO DO MEIO","RS"
"047","21-0047","RUA GENERAL MARQUES 119","97670000","CENTRO","SÃO BORJA","RS"
"064","21-0064","RUA GENERAL OSÓRIO, 366 - SALA 114","98360000","CENTRO","RODEIO BONITO","RS"
"022","21-0022","RUA GINO MORASSUTTI, 1055","99200000","CENTRO","GUAPORÉ","RS"
"075","21-0075","RUA HENRIQUE LENZI, 464","95320000","CENTRO","NOVA PRATA","RS"
"058","21-0058","RUA INÁCIA VIEIRA, 608, TÉRREO","95200000","CENTRO","VACARIA","RS"
"062","21-0062","RUA IRINEU FERLIN, N 858","99150000","CENTRO","MARAU","RS"
"035","21-0035","RUA ISRAEL AZAMBUJA, 415","96470000","CENTRO","PINHEIRO MACHADO","RS"
"137","21-0137","RUA JOÃO CARLOS GASPAROTTO, 185","95190000","CENTRO","SÃO MARCOS","RS"
"044","21-0044","RUA JOÃO ESCOBAR CARPES, 119 - TÉRREO. CENTRO","97700000","CENTRO","SANTIAGO","RS"
"083","21-0083","RUA JOÃO TESSER, 702","99560000","VILA MARIA","SARANDI","RS"
"003","21-0003","RUA JOSÉ SPONCHIADO, 71","99830000","CENTRO","GAURAMA","RS"
"128","21-0128","RUA JÚLIO DE CASTILHOS, 60 - TERREO","99010690","CENTRO","PASSO FUNDO","RS"
"033","21-0033","RUA JÚLIO DE CASTILHOS, 60 - TÉRREO","99010690","CENTRO","PASSO FUNDO","RS"
"067","21-0067","RUA JULIO DE CASTILHOS, 774 - 2 ANDAR - CENTRO","95960000","CENTRO","ENCANTADO","RS"
"014","21-0014","RUA JULIO DE CASTILHOS, 803","96600000","CENTRO","CANGUÇU","RS"
"057","21-0057","RUA JÚLIO DE CASTILHOS, N 3384","97502410","SÃO JOÃO","URUGUAIANA","RS"
"101","21-0101","RUA JUSSARA, 45","98500000","CENTRO","TENENTE PORTELA","RS"
"117","21-0117","RUA LIBERATO SALZANO, 146 - SALA 01","99470000","CENTRO","NÃO-ME-TOQUE","RS"
"053","21-0053","RUA LINO LAZZARI, 124","96900000","CENTRO","SOBRADINHO","RS"
"163","21-0163","RUA MAL FLORIANO PEIXOTO N 296 - QUINTO ANDAR","96200380","CENTRO","RIO GRANDE","RS"
"143","21-0143","RUA MANATA 690 SALA 104 FORUM","94940190","BAIRRO PRINCESA ISABEL","CACHOEIRINHA","RS"
"085","21-0085","RUA MANOEL JOSÉ DE MATOS PEREIRA, 176","95560000","CENTRO","TORRES","RS"
"108","21-0108","RUA MANOEL SERAFIM, 1227","93220250","CENTRO","SAPUCAIA DO SUL","RS"
"102","21-0102","RUA MARECHAL DEODORO, 2294","98960000","CENTRO","SANTO CRISTO","RS"
"007","21-0007","RUA MARECHAL DEODORO, 272","96400400","CENTRO","BAGÉ","RS"
"142","21-0142","RUA MARECHAL DEODORO N. 274","96400400","CENTRO","BAGÉ","RS"
"037","21-0037","RUA MARECHAL FLORIANO PEIXOTO, 296 - 5 ANDAR","96200380","CENTRO","RIO GRANDE","RS"
"056","21-0056","RUA MARGARIDA RIBEIRO, 16","95860000","CENTRO","TAQUARI","RS"
"103","21-0103","RUA MAXIMILIANO CENTENARO, 180 SALA 01","99870000","CENTRO","SÃO JOSÉ DO OURO","RS"
"082","21-0082","RUA OSVALDO ARANHA, 1846","97340000","CENTRO","SÃO SEPÉ","RS"
"145","21-0145","RUA OSVALDO ARANHA,629,SALA 02","95995000","CENTRO","ARVOREZINHA","RS"
"087","21-0087","RUA PAULINO AQUINO, 204","98170000","CENTRO","TUPANCIRETÃ","RS"
"079","21-0079","RUA PINHEIRO ROCHA,  N. 738","97610000","CENTRO","SÃO FRANCISCO DE ASSIS","RS"
"166","21-0166","RUA PORTO ALEGRE, 330","98975000","CENTRO","CAMPINA DAS MISSÕES","RS"
"122","21-0122","RUA QUINZE DE NOVEMBRO, 740","96270000","CENTRO","MOSTARDAS","RS"
"050","21-0050","RUA RAMIRO BARCELOS 403/02","96700000","CENTRO","SÃO JERÔNIMO","RS"
"024","21-0024","RUA RODRIGUES LIMA, 376 - 4 ANDAR","97650000","CENTRO","ITAQUI","RS"
"152","21-0152","RUA RUI BARBOSA 126 SALA 208","95185000","CENTRO","CARLOS BARBOSA","RS"
"029","21-0029","RUA SANTOS FILHO, 394 - SALA 01","95900186","CENTRO","LAJEADO","RS"
"077","21-0077","RUA SETE DE SETEMBRO, 296","95520000","CENTRO","OSÓRIO","RS"
"078","21-0078","RUA SETE DE SETEMBRO, 490 - CENTRO","96490000","CENTRO","PIRATINI","RS"
"009","21-0009","RUA SILVA JARDIM, 609 - TÉRREO","96570000","CENTRO","CAÇAPAVA DO SUL","RS"
"094","21-0094","RUA TENENTE LIRA, 986","98400000","CENTRO","FREDERICO WESTPHALEN","RS"
"118","21-0118","RUA THEODOMIRO PORTO DA FONSECA, 130, SALA 02","93600070","CENTRO","ESTÂNCIA VELHA","RS"
"061","21-0061","RUA THOMAS EDISON, 355 , SALA 01","95170472","CENTRO","FARROUPILHA","RS"
"105","21-0105","RUA TIRADENTES, 160","93700000","CENTRO","CAMPO BOM","RS"
"129","21-0129","RUA TIRADENTES, 406 - SALA 2","95150000","CENTRO","NOVA PETRÓPOLIS","RS"
"023","21-0023","RUA TIRADENTES, 668, SALA 01","98700000","CENTRO","IJUÍ","RS"
"165","21-0165","RUA TIRADENTES, 713","95770000","CENTRO","FELIZ","RS"
"120","21-0120","RUA URUGUAI, 1227","98920000","CENTRO","HORIZONTINA","RS"
"144","21-0144","RUA URUGUAI, 157 - TÉRREO","98470000","CENTRO","PLANALTO","RS"
"155","21-0155","RUA VENANCIO AIRES, 2470","98740000","CENTRO","AUGUSTO PESTANA","RS"
"015","21-0015","RUA VENÂNCIO AIRES, 688, SALA 103","99500000","CENTRO","CARAZINHO","RS"
"074","21-0074","RUA VIAMÃO, N. 049","94824300","SUMARE","ALVORADA","RS"
"124","21-0124","RUA VIAMÃO, N. 049.","94824300","SUMARE","ALVORADA","RS"
"069","21-0069","RUA VISCONDE DO RIO BRANCO, 1142","97420000","CENTRO","SÃO VICENTE DO SUL","RS"
"093","21-0093","RUA VOLUNTÁRIOS DA PÁTRIA, 1404, LOJA 1B","95800000","- CENTRO","VENÂNCIO AIRES","RS"
"006","21-0006","RUA WALDEMAR MANSUETO GRAZZIOTIN, 165 - SALA TÉRREA","95250000","CENTRO","ANTÔNIO PRADO","RS"
"010","21-0010","RUA XV DE NOVEMBRO, 563","96508751","CENTRO","CACHOEIRA DO SUL","RS"
"049","21-0049","TRAVESSA PAUL HARRIS, 56","97300142","CENTRO","SÃO GABRIEL","RS"
