"numero_zona","sigla_uf","endereco","cep","bairro","nome_municipio","sigla_uf"
"026","09-0026","RUA DIREITA N 28 EDIFICIO DO FÓRUM JOSÉ JOAQUIM DE SÁ","72980000","CENTRO","PIRENÓPOLIS","GO"
"018","09-0018","RUA DO HIPODROMO ESQ. COM ELIONOR FRANÇA N. 590","75803018","CONDOMINIO BARCELONA","JATAÍ","GO"
"027","09-0027","RUA DR. CHEQUER SAUD, QD.01, LT.01","75200000","BAIRRO OSVALDO GONÇALVES","PIRES DO RIO","GO"
"123","09-0123","RUA FRANCISCO MOTA LIMA  ESQ/ COM RUA 02","73950000","CENTRO","ALVORADA DO NORTE","GO"
"057","09-0057","RUA FRANCISCO TEIXEIRA BARBOSA, QD. 14, LT. 01","75450000","SETOR ARY DEMÓSTHENES ALMEIDA","ITAUÇU","GO"
"036","09-0036","RUA GETÚLIO VARGAS, QD-A, LT-4, CENTRO - PROX. COL.EST.CASTELO BRANCO","73850000","CENTRO","CRISTALINA","GO"
"055","09-0055","RUA GOIÁS, N 13, QD 46, LT 10.","76550000","CENTRO","PORANGATU","GO"
"130","09-0130","RUA I, QD. 16, N. 60","76450000","CONJUNTO HABITACIONAL PRIMAVERA","MINAÇU","GO"
"032","09-0032","RUA IPIRANGA QD 02 LT 18","75240000","SETOR LÚCIA ALICE","BELA VISTA DE GOIÁS","GO"
"101","09-0101","RUA ITAJÁ, QD 07 - PRÉDIO DO FÓRUM","75370000","SETOR VERDES MARES II","GOIANIRA","GO"
"050","09-0050","RUA ITALIA ESQUINA COM RUA CALIFORNIA QD. 05  LT.02","76400000","SETOR AEROPORTO","URUAÇU","GO"
"128","09-0128","RUA JOÃO LEMES SOBRINHO, 31 - ED. FORUM","75960000","CENTRO","ACREÚNA","GO"
"046","09-0046","RUA JOAO ROBERTO MARCON FILHO, 21","75860000","BAIRRO ALEXANDRINA","QUIRINÓPOLIS","GO"
"096","09-0096","RUA JOÃO VIEIRA MACHADO, N 535, ESQ. RUA GILDA SEVERINO BARBOSA","75815000","CENTRO","ITAJÁ","GO"
"125","09-0125","RUA MARECHAL HUMBERTO CASTELO BRANCO, S/N  (PRÉDIO DO FÓRUM)","76470000","CENTRO","FORMOSO","GO"
"015","09-0015","RUA MESTRE VERGILIO N. 236","76630000","CENTRO","ITABERAÍ","GO"
"038","09-0038","RUA MINAS GERAIS 265","75600000","SETOR CENTRAL","GOIATUBA","GO"
"053","09-0053","RUA PRESIDENTE KENNEDY, QD.67 B, LT. 05","76200000","CENTRO","IPORÁ","GO"
"013","09-0013","RUA RAUL CAETANO LEAL, LT. 02","75400000","SETOR NIPO BRASILEIRO I","INHUMAS","GO"
"095","09-0095","RUA REBOUCAS N 685  EDIFICIO DO FORUM","76270000","SETOR SAO FRANCISCO","JUSSARA","GO"
"080","09-0080","RUA RIO CLARO - 1.619","76100000","SETOR RODOVIARIO","SÃO LUÍS DE MONTES BELOS","GO"
"011","09-0011","RUA ROSALVO OLÍMPIO COSTA, SN, AO LADO DO FÓRUM","73814085","PARQUE LAGUNA II","FORMOSA","GO"
"049","09-0049","RUA SÃO SEBASTIÃO, QD. 02, LT. 03.","75380000","JARDIM PRIMAVERA","TRINDADE","GO"
"021","09-0021","RUA SEBASTIÃO B. DE OLIVEIRA","75832139","RODRIGUES","MINEIROS","GO"
"030","09-0030","RUA UMBELINO FONSECA QD 83 LT 11/12","75909090","SETOR MORADA DO SOL","RIO VERDE","GO"
"140","09-0140","RUA UMBELINO FONSECA QD 83 LT 11/12","75909090","SETOR MORADA DO SOL","RIO VERDE","GO"
